chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	hasPeak.An_kdmB_48h_HA_1	peakId.An_kdmB_48h_HA_1	peakDist.An_kdmB_48h_HA_1	summitDist.An_kdmB_48h_HA_1	peakType.An_kdmB_48h_HA_1	enrichment.An_kdmB_48h_HA_1	peakCoverage.An_kdmB_48h_HA_1	pval.An_kdmB_48h_HA_1	tesPeakType.An_kdmB_48h_HA_1	tesEnrichment.An_kdmB_48h_HA_1	tesPval.An_kdmB_48h_HA_1	hasPeak.An_sntB_48h_HA_1	peakId.An_sntB_48h_HA_1	peakDist.An_sntB_48h_HA_1	summitDist.An_sntB_48h_HA_1	peakType.An_sntB_48h_HA_1	enrichment.An_sntB_48h_HA_1	peakCoverage.An_sntB_48h_HA_1	pval.An_sntB_48h_HA_1	tesPeakType.An_sntB_48h_HA_1	tesEnrichment.An_sntB_48h_HA_1	tesPval.An_sntB_48h_HA_1	hasPeak.An_ecoA_48h_HA_1	peakId.An_ecoA_48h_HA_1	peakDist.An_ecoA_48h_HA_1	summitDist.An_ecoA_48h_HA_1	peakType.An_ecoA_48h_HA_1	enrichment.An_ecoA_48h_HA_1	peakCoverage.An_ecoA_48h_HA_1	pval.An_ecoA_48h_HA_1	tesPeakType.An_ecoA_48h_HA_1	tesEnrichment.An_ecoA_48h_HA_1	tesPval.An_ecoA_48h_HA_1	hasPeak.An_rpdA_48h_HA_1	peakId.An_rpdA_48h_HA_1	peakDist.An_rpdA_48h_HA_1	summitDist.An_rpdA_48h_HA_1	peakType.An_rpdA_48h_HA_1	enrichment.An_rpdA_48h_HA_1	peakCoverage.An_rpdA_48h_HA_1	pval.An_rpdA_48h_HA_1	tesPeakType.An_rpdA_48h_HA_1	tesEnrichment.An_rpdA_48h_HA_1	tesPval.An_rpdA_48h_HA_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	group
ChrVIII_A_nidulans_FGSC_A4	655464	659067	AN1391	.	+	3603	Ortholog of A. fumigatus Af293 : Afu1g08870, A. niger CBS 513.88 : An08g00360, A. oryzae RIB40 : AO090005001639, Aspergillus wentii : Aspwe1_0106441 and Aspergillus sydowii : Aspsy1_0141722	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1679	0	75	overlapStart	3.12804	19.7521831452007	15.0986	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.87411600780487	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1447	0	30	overlapStart	2.70427	18.2943221745474	10.08288	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2068	0	54	overlapStart	2.86574	17.5639736030109	13.9125	NA	NA	NA	4.0819	FALSE	11
ChrVIII_A_nidulans_FGSC_A4	667548	669195	AN1387	.	+	1647	Ortholog of A. niger CBS 513.88 : An08g00340, A. oryzae RIB40 : AO090005001641, Aspergillus wentii : Aspwe1_0105493 and Aspergillus sydowii : Aspsy1_0037790	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.1679799947739	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1700	0	-30	overlapStart	1.86199	13.8808642728829	4.9574	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.0406198654175	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2069	0	-44	overlapStart	2.52119	18.5903349561668	12.6619	NA	NA	NA	3.9541	FALSE	05
ChrVIII_A_nidulans_FGSC_A4	669435	673063	AN1386	.	+	3628	Ortholog of A. fumigatus Af293 : Afu1g08920, A. niger CBS 513.88 : An08g00410, A. oryzae RIB40 : AO090005001634, Aspergillus wentii : Aspwe1_0036270 and Aspergillus sydowii : Aspsy1_0138746	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	10.4361399211884	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1701	0	-44	overlapStart	1.77815	12.846820804308	4.29509	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.74139004707336	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2070	0	34	overlapStart	1.69649	12.4037124281789	3.60504	NA	NA	NA	6.964	FALSE	05
ChrVIII_A_nidulans_FGSC_A4	674723	677096	AN10184	.	-	2373	Protein predicted to have a role in pheromone precursor processing	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.75228008842468	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1702	0	-43	overlapStart	1.9262	14.3584833555664	5.3761	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.0370799922943	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2071	0	-6	overlapStart	2.04133	13.3817118531567	6.20706	NA	NA	NA	4.385	FALSE	05
ChrVIII_A_nidulans_FGSC_A4	679121	680513	AN1383	.	+	1392	Ortholog of A. fumigatus Af293 : Afu1g08960, A. niger CBS 513.88 : An08g00450, A. oryzae RIB40 : AO090005001630, Aspergillus wentii : Aspwe1_0048794 and Aspergillus sydowii : Aspsy1_0025360	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1680	0	906	inside	3.09731	24.6381214004314	21.06688	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.1306760406494	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1448	0	953	inside	2.61588	21.4820340156555	11.85013	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2072	0	936	inside	3.24265	25.0652868697459	26.46529	NA	NA	NA	13.6282	TRUE	11
ChrVIII_A_nidulans_FGSC_A4	687449	688891	AN1379	.	-	1442	Putative nuclear pore complex protein; extragenic suppressor of nimA1; similar to Schizosaccharomyces pombe Rae1 and Saccharomyces cerevisiae Gle2	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1681	-102	-678	upstream	3.58126	27.4380790444793	29.18602	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1704	0	-622	overlapStart	3.48889	26.0269408349579	30.34148	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1449	-149	-355	upstream	1.97104	17.1355598188049	5.61767	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2073	0	-1245	overlapStart	3.0577	29.6822895898392	23.95691	NA	NA	NA	4.5299	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	690136	691514	AN1378	.	+	1378	Ortholog of A. fumigatus Af293 : Afu1g09030, A. niger CBS 513.88 : An08g00540, A. oryzae RIB40 : AO090005001622, Aspergillus wentii : Aspwe1_0024518 and Aspergillus sydowii : Aspsy1_0138364	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1681	0	-567	overlapStart	3.58126	27.4380790444793	29.18602	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1704	0	-623	overlapStart	3.48889	26.0269408349579	30.34148	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1450	0	-39	overlapStart	1.80663	21.2559460820378	4.84688	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2073	0	0	overlapStart	3.0577	29.6822895898392	23.95691	NA	NA	NA	73.4548	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	691558	695870	AN1377	.	-	4312	Member of the RGS (regulator of G-protein signaling) family; expression increases during the asexual development	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.3004100036621	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1706	0	-185	overlapStart	2.0805	17.6724825874208	7.84691	insideOverlapEnd	2.26328	9.03246	FALSE	NA	NA	NA	NA	NA	9.9161299905777	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2074	0	-104	overlapStart	1.88537	21.3076351371971	7.04124	NA	NA	NA	5.2007	FALSE	05
ChrVIII_A_nidulans_FGSC_A4	696095	697366	AN1376	.	+	1271	Putative methylene-fatty-acyl-phospholipid synthase with a predicted role in phospholipid metabolism	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.4804000368118	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1706	0	-40	overlapStart	2.0805	17.6724825874208	7.84691	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.0937199954987	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2074	0	-121	overlapStart	1.88537	21.3076351371971	7.04124	NA	NA	NA	10.5795	FALSE	05
ChrVIII_A_nidulans_FGSC_A4	697533	699761	AN1375	.	-	2228	Ortholog of A. fumigatus Af293 : Afu1g09060, A. oryzae RIB40 : AO090005001619, Aspergillus wentii : Aspwe1_0106093 and Aspergillus sydowii : Aspsy1_0052990	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	6.66701001548767	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.02282404899597	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.14081998348236	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2075	0	-30	overlapStart	1.89116	12.9552976460684	4.90016	NA	NA	NA	5.1915	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	699981	704221	AN1374	.	-	4240	Ortholog of A. fumigatus Af293 : Afu1g09070, A. niger CBS 513.88 : An08g00580, A. oryzae RIB40 : AO090005001598, Aspergillus wentii : Aspwe1_0065603 and Aspergillus sydowii : Aspsy1_0025369	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1682	-103	-191	upstream	2.00034	12.9228178363735	5.10251	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1707	-952	-1082	upstream	1.69006	12.4458200009664	3.34723	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.88889000988007	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2076	-1614	-1667	upstream	1.76184	10.3860447584693	3.59799	NA	NA	NA	4.2611	FALSE	13
ChrVIII_A_nidulans_FGSC_A4	710986	712413	AN9465	.	+	1427	Ortholog(s) have structural constituent of ribosome activity, role in cytoplasmic translation and cytosolic large ribosomal subunit localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.40336997509003	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.96117602920532	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.8222200717926	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2077	0	55	overlapStart	1.77273	12.0788461117441	4.21985	NA	NA	NA	8.7533	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	712445	714731	AN12429	.	+	2286	Ortholog(s) have triglyceride lipase activity and role in triglyceride mobilization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1683	0	98	overlapStart	3.09889	17.5290414695453	14.5047	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.16844401073456	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.67589996051788	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2078	0	34	overlapStart	3.188	19.2689761073923	18.18407	NA	NA	NA	4.3627	FALSE	09
ChrVIII_A_nidulans_FGSC_A4	714816	717631	AN12485	.	-	2815	Ortholog(s) have intracellular, plasma membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1684	-327	-590	upstream	2.38209	15.2965771549233	8.16776	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1708	0	-101	overlapStart	2.08975	15.1723277233493	7.12556	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.7958199386597	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2079	0	-428	overlapStart	2.84643	18.4418182145643	15.42237	NA	NA	NA	11.734	FALSE	13
ChrVIII_A_nidulans_FGSC_A4	724244	726077	AN1370	.	-	1833	Protein involved in the maintenance of cell polarity; forms a complex with CotA	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.57186004734039	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.3102199678421	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.3639400882721	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2080	0	-155	overlapStart	2.03941	16.6508177128908	6.8248	NA	NA	NA	8.6374	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	726316	728064	AN1369	.	+	1748	Has domain(s) with predicted role in histone modification, transcription elongation from RNA polymerase II promoter and Cdc73/Paf1 complex localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.63459003829956	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.1423519477844	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.1586201438904	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2080	0	-84	overlapStart	2.03941	16.6508177128908	6.8248	NA	NA	NA	4.1351	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	728166	729701	AN1368	.	-	1535	Has domain(s) with predicted RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity, role in regulation of transcription, DNA-templated and nucleus localization	TRUE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	9.24549997234345	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.59297198295593	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.20400006294251	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2081	0	-138	overlapStart	2.09845	19.351961801097598	8.69616	NA	NA	NA	5.0167	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	729845	732391	AN1367	.	+	2546	Putative WD40 repeat nucleolar protein; ortholog of S. cerevisiae Erb1p which has role in rRNA processing and ribosomal large subunit biogenesis; expression reduced after exposure to farnesol	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.66700000190735	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.13735599517822	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.99917001628876	NA	insideOverlapEnd	2.72866	10.06029	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2081	0	-6	overlapStart	2.09845	19.351961801097598	8.69616	insideOverlapEnd	1.90629	4.49602	2.9607	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	747320	750304	AN1358	.	+	2984	Ortholog(s) have protein serine/threonine phosphatase activity and role in fungal-type cell wall organization, inactivation of MAPK activity involved in osmosensory signaling pathway, pathogenesis, protein dephosphorylation	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1685	-398	-558	upstream	3.22114	19.2486704980707	17.40173	pseudo_overlapEnd	2.15864	6.58402	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1709	-348	-478	upstream	1.86192	14.1915616362062	5.132	pseudo_overlapEnd	2.16103	7.51456	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1452	-209	-346	upstream	2.20517	15.7798543318505	6.64384	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2083	0	-594	overlapStart	3.40908	17.8877772655815	23.06715	pseudo_overlapEnd	2.0863	6.68011	11.8011	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	750566	752626	AN1357	.	+	2060	Putative cholinephosphate cytidylyltransferase with a predicted role in phospholipid metabolism	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1686	-107	-211	upstream	2.15864	13.2247445739969	6.58402	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1710	-73	-234	upstream	2.16103	14.3387469211257	7.51456	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.9585600528717	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2084	-135	-211	upstream	2.0863	14.8559651131924	6.68011	NA	NA	NA	7.6778	FALSE	13
ChrVIII_A_nidulans_FGSC_A4	752733	754389	AN1356	.	-	1656	Ortholog of A. fumigatus Af293 : Afu1g09300, A. niger CBS 513.88 : An08g00850, A. oryzae RIB40 : AO090005001593, Aspergillus wentii : Aspwe1_0127273 and Aspergillus sydowii : Aspsy1_0025389	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1687	-49	-313	upstream	7.224	53.4004431600156	127.37642	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1712	0	-310	overlapStart	5.3371	53.7311513306182	87.20309	overlapEnd	1.97141	5.68731	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1453	-99	-326	upstream	6.17793	64.9958915839615	89.56404	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2085	-91	-323	upstream	4.2147	66.4927777760271	53.03271	NA	NA	NA	4.4357	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	755189	756886	AN1355	.	-	1697	Has domain(s) with predicted integral component of membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1688	0	-137	overlapStart	6.04359	38.3928443422167	63.1273	pseudo_overlapEnd	7.224	127.37642	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1713	0	-162	overlapStart	2.61733	19.6163253984426	14.07788	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1454	0	-126	overlapStart	3.99686	26.9246032704752	26.61474	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2086	0	-120	overlapStart	4.25594	33.3905018333101	39.13338	pseudo_overlapEnd	4.2147	53.03271	3.5929	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	768291	771875	AN1349	.	+	3584	Putative mRNA-binding protein; this locus is reported to contain an upstream open reading frame (uORF)	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1689	0	-22	overlapStart	2.29827	17.4453491077704	7.89459	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.1389879732132009	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1455	0	62	overlapStart	1.81605	15.3856904225719	4.10185	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2087	0	-112	overlapStart	2.12439	16.4301741829317	7.43803	NA	NA	NA	7.6668	FALSE	11
ChrVIII_A_nidulans_FGSC_A4	773788	774961	AN1346	.	-	1173	Ortholog of A. fumigatus Af293 : Afu1g09430, A. oryzae RIB40 : AO090012000930, Aspergillus wentii : Aspwe1_0103922, Aspergillus sydowii : Aspsy1_0025400 and Aspergillus terreus NIH2624 : ATET_08566	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.97408999919891	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.24520801258087	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.97262008476257	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2088	0	-148	overlapStart	1.90225	14.6453246409759	5.55125	NA	NA	NA	6.884	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	775159	776266	AN1345	.	+	1107	Ortholog(s) have structural constituent of ribosome activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.65224003124237	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.95186001491547	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.86170007324219	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2088	0	-50	overlapStart	1.90225	14.6453246409759	5.55125	NA	NA	NA	14.9424	TRUE	01
ChrVIII_A_nidulans_FGSC_A4	781113	782421	AN1342	.	-	1308	Putative alanine-glyoxylate transaminase with a predicted role in glycine, serine, and threonine metabolism	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1690	-141	-289	upstream	2.30176	15.4674277195352	8.15599	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1714	-155	-260	upstream	1.89413	13.0760091450661	5.07553	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1456	-108	-211	upstream	2.26302	16.9395556591175	7.32365	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2090	-97	-333	upstream	2.22183	14.8812227433877	8.23983	overlapEnd	1.94044	6.03376	30.1218	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	783433	784522	AN1341	.	+	1089	Membrane coat complex Retromer subunit; locus contains the conserved upstream open reading frame (uORF) AN1341-uORF	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	13.5094999256134	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.9668759822845	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.0300500812531	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2091	0	-176	overlapStart	2.08867	14.599523763808	7.09123	NA	NA	NA	11.0546	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	787009	790877	AN1339	.	+	3868	Putative HECT ubiquitin ligase	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1691	0	15	overlapStart	2.22138	16.3363220730224	8.84449	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1715	-38	-535	upstream	2.22882	17.3912067799768	8.37943	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1457	-115	-259	upstream	2.08383	16.6965065481274	5.74725	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2092	0	-88	overlapStart	1.79335	18.1110885573299	5.74124	NA	NA	NA	15.24	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	793057	796119	AN10181	.	+	3062	Ortholog of A. fumigatus Af293 : Afu1g09530, A. niger CBS 513.88 : An08g01090, A. oryzae RIB40 : AO090012000919, Neosartorya fischeri NRRL 181 : NFIA_016080 and Aspergillus wentii : Aspwe1_0036341	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1692	0	-219	overlapStart	3.9588	26.4447052789026	37.03628	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1716	0	-224	overlapStart	3.54987	28.9456850048003	34.09066	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1458	0	-206	overlapStart	2.81199	22.6957530329189	16.37156	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2093	0	-196	overlapStart	2.8554	26.144615645765	20.64612	NA	NA	NA	23.4065	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	797475	799359	AN1336	.	-	1884	Ortholog of A. fumigatus Af293 : Afu1g09570, A. niger CBS 513.88 : An08g01160, A. oryzae RIB40 : AO090012000913, Aspergillus wentii : Aspwe1_0024569 and Aspergillus sydowii : Aspsy1_0037865	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	12.327879989624	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1717	0	-136	overlapStart	2.27951	17.8724666847793	9.29182	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.1622601308823	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2094	0	-136	overlapStart	2.72838	21.5296033941782	14.73721	NA	NA	NA	6.6509	FALSE	05
ChrVIII_A_nidulans_FGSC_A4	799499	801164	AN1335	.	+	1665	Ortholog(s) have TORC1 complex, TORC2 complex localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.5775800094604	NA	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1717	0	-4	overlapStart	2.27951	17.8724666847793	9.29182	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.5875501236916	NA	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2094	0	-4	overlapStart	2.72838	21.5296033941782	14.73721	NA	NA	NA	5.8387	FALSE	05
ChrVIII_A_nidulans_FGSC_A4	801116	802125	AN1334	.	-	1009	Ortholog(s) have GTPase regulator activity, mRNA binding activity	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1693	0	-86	overlapStart	4.29106	29.8042122728591	42.64226	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1718	-15	-127	upstream	2.49679	23.4954895274908	12.66607	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1459	0	-102	overlapStart	2.82948	23.0602400396589	15.48985	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2095	0	-110	overlapStart	3.9197	30.6813724052466	36.96347	NA	NA	NA	7.0341	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	802645	803620	AN1333	.	+	975	Dynein light chain	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1693	-78	-434	upstream	4.29106	29.8042122728591	42.64226	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1718	-268	-393	pseudo_upstream	2.49679	23.4954895274908	12.66607	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1459	-207	-418	pseudo_upstream	2.82948	23.0602400396589	15.48985	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2095	-87	-410	upstream	3.9197	30.6813724052466	36.96347	NA	NA	NA	4.0467	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	803594	804821	AN1332	.	-	1227	Putative exo-1,3-beta-glucanase family protein	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1694	-177	-416	upstream	3.65123	22.5093822234716	27.40735	NA	NA	NA	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1719	-195	-356	upstream	2.13187	15.8542018035753	8.02075	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1460	-151	-409	upstream	3.79047	27.0902409358197	28.41547	NA	NA	NA	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2096	-175	-431	upstream	2.78925	22.177973291249	17.33646	NA	NA	NA	2.6347	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	805207	807251	AN1331	.	-	2044	Has domain(s) with predicted plasma membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_48h_HA_1_withCtrl_peak_1695	0	-56	overlapStart	5.84911	40.2377526334537	66.25589	pseudo_overlapEnd	3.65123	27.40735	TRUE	An_sntB_48h_HA_1_withCtrl_peak_1720	0	-71	overlapStart	3.10167	20.2878710219375	20.87028	pseudo_overlapEnd	2.13187	8.02075	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1461	0	-43	overlapStart	4.01933	28.9457577214097	29.86177	pseudo_overlapEnd	3.79047	28.41547	TRUE	An_rpdA_48h_HA_1_withCtrl_peak_2097	0	-41	overlapStart	3.44476	27.9120062889527	26.70175	pseudo_overlapEnd	2.78925	17.33646	3.4082	FALSE	15
