chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	hasPeak.An_kdmB_20h_HA_1	peakId.An_kdmB_20h_HA_1	peakDist.An_kdmB_20h_HA_1	summitDist.An_kdmB_20h_HA_1	peakType.An_kdmB_20h_HA_1	enrichment.An_kdmB_20h_HA_1	peakCoverage.An_kdmB_20h_HA_1	pval.An_kdmB_20h_HA_1	tesPeakType.An_kdmB_20h_HA_1	tesEnrichment.An_kdmB_20h_HA_1	tesPval.An_kdmB_20h_HA_1	hasPeak.An_sntB_20h_HA_1	peakId.An_sntB_20h_HA_1	peakDist.An_sntB_20h_HA_1	summitDist.An_sntB_20h_HA_1	peakType.An_sntB_20h_HA_1	enrichment.An_sntB_20h_HA_1	peakCoverage.An_sntB_20h_HA_1	pval.An_sntB_20h_HA_1	tesPeakType.An_sntB_20h_HA_1	tesEnrichment.An_sntB_20h_HA_1	tesPval.An_sntB_20h_HA_1	hasPeak.An_ecoA_20h_HA_1	peakId.An_ecoA_20h_HA_1	peakDist.An_ecoA_20h_HA_1	summitDist.An_ecoA_20h_HA_1	peakType.An_ecoA_20h_HA_1	enrichment.An_ecoA_20h_HA_1	peakCoverage.An_ecoA_20h_HA_1	pval.An_ecoA_20h_HA_1	tesPeakType.An_ecoA_20h_HA_1	tesEnrichment.An_ecoA_20h_HA_1	tesPval.An_ecoA_20h_HA_1	hasPeak.An_rpdA_20h_HA_1	peakId.An_rpdA_20h_HA_1	peakDist.An_rpdA_20h_HA_1	summitDist.An_rpdA_20h_HA_1	peakType.An_rpdA_20h_HA_1	enrichment.An_rpdA_20h_HA_1	peakCoverage.An_rpdA_20h_HA_1	pval.An_rpdA_20h_HA_1	tesPeakType.An_rpdA_20h_HA_1	tesEnrichment.An_rpdA_20h_HA_1	tesPval.An_rpdA_20h_HA_1	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	group
ChrVIII_A_nidulans_FGSC_A4	4656495	4658973	AN0086	.	+	2478	Has domain(s) with predicted mannosyltransferase activity, role in protein glycosylation and membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2013	-130	-761	upstream	2.33609	26.8229161203907	5.15955	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1874	-468	-749	upstream	1.70148	19.1473138567428	5.12287	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1531	-555	-720	upstream	2.21474	22.6890025612052	4.58595	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2698	0	-734	overlapStart	2.45263	23.1988649638898	17.70461	NA	NA	NA	14.0366	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4667070	4668785	AN0082	.	-	1715	Phosducin-like protein; positive regulator of G-beta (SfaD) and G-gamma (GpgA) activity; suppressor of flbA	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2014	0	-71	overlapStart	3.90976	31.3211860534472	14.83028	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1875	0	-42	overlapStart	2.11591	18.9053571933025	9.88457	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	14.6835220584869	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2699	0	-152	overlapStart	3.01834	21.9302255396257	19.24208	NA	NA	NA	12.2546	FALSE	13
ChrVIII_A_nidulans_FGSC_A4	4669165	4671479	AN0081	.	-	2314	Beta subunit of a heterotrimeric G protein composed of FadA, SfaD, GpgA and involved in regulation of proliferation and conidiophore development; mutant produces increased amounts of extracellular proteinase during carbon starvation	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.9066700906754	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.5639800386429	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.0590039424896	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2700	-697	-865	upstream	2.09017	17.1598924286162	8.21903	NA	NA	NA	11.1803	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4675796	4677949	AN10013	.	+	2153	Has domain(s) with predicted role in transmembrane transport and integral component of membrane localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2015	-22	-278	upstream	3.318	20.1926846103814	7.74444	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.8609099817276	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.9991820139885	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2701	-94	-189	upstream	2.43936	13.4493850850347	9.59782	NA	NA	NA	4.8656	FALSE	09
ChrVIII_A_nidulans_FGSC_A4	4680807	4683881	AN0078	.	+	3074	MYND zinc-finger protein; mutation causes polarity defects, abnormal hyphal branching and septation, abnormal germling morphology; mutation suppresses aconidial phenotype of apsA mutant; C-terminal zinc-fingers required for function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2016	0	-432	overlapStart	6.9702	41.2592194318151	35.5904	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1876	-43	-467	upstream	3.6992	24.3506974740462	33.66078	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1532	-384	-512	upstream	3.03219	26.678766170224	7.27984	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2702	0	-417	overlapStart	3.49471	24.270175342398	31.32574	NA	NA	NA	34.3953	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	4707083	4708831	AN0067	.	-	1748	Putative ribonucleotide reductase small subunit; transcript upregulated in response to camptothecin	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2017	-35	-179	upstream	3.64115	26.3087789809057	10.90764	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1877	-84	-207	upstream	2.75333	20.0469309295096	15.7384	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1533	-125	-191	upstream	3.00771	22.2504529229009	7.00835	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2703	0	-214	overlapStart	3.66579	19.3322640421338	29.02818	NA	NA	NA	15.0696	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	4709799	4711400	AN0066	.	-	1601	Ortholog(s) have isopropylmalate transmembrane transporter activity, malonate(1-) transmembrane transporter activity, oxaloacetate transmembrane transporter activity, sulfate transmembrane transporter activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2019	0	-18	overlapStart	2.93478	22.1088685243709	7.1475	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1879	0	-102	overlapStart	1.65756	13.5682713604328	3.78338	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1534	0	-77	overlapStart	2.27414	18.5635554508496	3.8587	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2704	0	12	overlapStart	3.01618	20.2696688906773	20.69101	NA	NA	NA	2.5908	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4711553	4713788	AN0065	.	+	2235	Ortholog(s) have histone methyltransferase activity (H3-K4 specific) activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2019	0	-135	overlapStart	2.93478	22.1088685243709	7.1475	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1879	0	-51	overlapStart	1.65756	13.5682713604328	3.78338	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1534	0	-76	overlapStart	2.27414	18.5635554508496	3.8587	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2704	0	-165	overlapStart	3.01618	20.2696688906773	20.69101	NA	NA	NA	2.6595	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4718181	4719638	AN0061	.	-	1457	Ortholog of S. cerevisiae : YLR326W, A. fumigatus Af293 : Afu5g12410, A. oryzae RIB40 : AO090120000361, Aspergillus wentii : Aspwe1_0026696 and Aspergillus sydowii : Aspsy1_0103462	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	11.133990026474	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.69240999317169	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.93816792488098	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2705	0	-236	overlapStart	1.99991	13.1264750970661	6.34826	NA	NA	NA	3.7622	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4720105	4722760	AN10010	.	+	2655	Ortholog(s) have P-body localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	10.5887300338745	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.33203001213074	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.65154191970825	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2705	-201	-231	upstream	1.99991	13.1264750970661	6.34826	NA	NA	NA	7.7173	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4727999	4729467	AN0057	.	-	1468	Has domain(s) with predicted ATP binding, aminoacyl-tRNA ligase activity, tyrosine-tRNA ligase activity, role in tRNA aminoacylation for protein translation, tyrosyl-tRNA aminoacylation and cytoplasm localization	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2020	0	-2837	overlapStart	9.22881	57.53350628819	75.0573	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1880	-50	-186	upstream	2.12685	20.2802762769574	8.86695	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1535	-138	-266	upstream	2.94653	24.2142207529638	7.55978	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2706	0	-2740	overlapStart	4.10182	35.5579333184655	56.05195	NA	NA	NA	5.155	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4729813	4731073	AN10014	.	-	1260	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2020	0	-1231	includeFeature	9.22881	57.53350628819	75.0573	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1881	0	-1179	includeFeature	3.05096	27.2568593807518	30.75502	pseudo_overlapEnd	2.12685	8.86695	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1537	0	-169	overlapStart	2.85148	26.5561226861519	7.04139	pseudo_overlapEnd	2.94653	7.55978	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2706	0	-1134	includeFeature	4.10182	35.5579333184655	56.05195	NA	NA	NA	9.194	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4733513	4735853	AN0056	.	+	2340	Arrestin-like protein; involved in UapA ubiquitination, endocytosis and vacuolar turnover; HulA-dependent ubiquitination at Lys-343 is critical for function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2020	0	-1209	overlapStart	9.22881	57.53350628819	75.0573	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1882	-73	-265	upstream	3.205	36.7879827423851	32.03949	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1539	-73	-281	upstream	3.2462	33.470090136502	10.53278	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2706	0	-1306	overlapStart	4.10182	35.5579333184655	56.05195	NA	NA	NA	19.5767	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	4736132	4738059	AN0055	.	-	1927	Transmembrane protein involved in regulation of conidium development; required for expression of brlA; predicted oxidoreductase with FAD-binding and haem-binding domains	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2021	-445	-585	upstream	3.04599	21.6496657017481	6.93306	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1883	0	-1374	overlapStart	2.68682	18.6559095539513	17.33815	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1540	-419	-568	upstream	2.64229	17.6711747166714	4.88593	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2707	0	-1388	overlapStart	3.55243	21.4189852494788	33.54905	NA	NA	NA	8.3156	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4739878	4742742	AN0054	.	+	2864	Putative adenylate-forming enzyme	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2022	-88	-402	upstream	4.99052	31.374487397179	21.2629	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1883	-84	-445	upstream	2.68682	18.6559095539513	17.33815	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1541	-248	-343	upstream	2.68395	24.1736100878034	6.60513	insideOverlapEnd	4.37227	16.75859	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2707	0	-431	overlapStart	3.55243	21.4189852494788	33.54905	NA	NA	NA	16.704	TRUE	15
ChrVIII_A_nidulans_FGSC_A4	4744167	4744366	AN12270	.	+	199	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2025	0	-1612	includeFeature	9.30824	42.2782278199735	64.44981	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1886	0	-1626	includeFeature	3.96844	27.5031051721023	44.58447	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1544	0	356	includeFeature	3.29795	26.4392629325583	9.21803	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2710	0	-1615	includeFeature	4.84188	35.9286177507612	65.07368	NA	NA	NA	9.4114	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4744954	4745899	AN0053	.	-	945	Ortholog of A. fumigatus Af293 : Afu5g12500, A. oryzae RIB40 : AO090120000375, Aspergillus wentii : Aspwe1_0170789, Aspergillus sydowii : Aspsy1_0144467 and Aspergillus terreus NIH2624 : ATET_02022	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	16.8838801326752	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.8448100376129	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.13285199832916	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2711	0	-137	overlapStart	2.61747	22.8144335402197	15.48136	NA	NA	NA	21.9018	TRUE	01
ChrVIII_A_nidulans_FGSC_A4	4745077	4747353	AN0052	.	+	2276	Has domain(s) with predicted oxidoreductase activity and role in metabolic process	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2025	-25	-2522	upstream	9.30824	42.2782278199735	64.44981	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1886	0	-2536	overlapStart	3.96844	27.5031051721023	44.58447	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.90146594715118	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2710	0	-2525	overlapStart	4.84188	35.9286177507612	65.07368	pseudo_inside	2.61747	15.48136	3.3894	FALSE	13
ChrVIII_A_nidulans_FGSC_A4	4755854	4758392	AN0048	.	-	2538	Ortholog of A. fumigatus Af293 : Afu5g12560, A. niger CBS 513.88 : An14g06630, A. oryzae RIB40 : AO090120000382, Aspergillus wentii : Aspwe1_0026710 and Aspergillus sydowii : Aspsy1_0097984	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	13.1040500063896	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.4789900140762	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.3138839230537	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2712	0	-98	overlapStart	1.74669	20.6538146995917	6.2108	NA	NA	NA	3.0728	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4758650	4759361	AN10007	.	+	711	Ortholog(s) have chromatin binding, poly(U) RNA binding, telomerase RNA binding activity and role in mRNA splicing, via spliceosome	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	13.7589100198746	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	11.87811003685	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.504593952179	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2712	0	-160	overlapStart	1.74669	20.6538146995917	6.2108	NA	NA	NA	3.7343	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4774729	4775526	AN10006	.	-	797	Has domain(s) with predicted zinc ion binding activity	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.84325001621246	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.66872995090485	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.9759220218658	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2713	0	-32	overlapStart	2.0033	11.7983622288141	5.87846	NA	NA	NA	4.8157	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4775704	4779402	AN0040	.	+	3698	Ortholog(s) have 3'-5' exonuclease activity, DNA-directed DNA polymerase activity, role in mitochondrial DNA replication and mitochondrion localization	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	7.26785002994537	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.09004996013641	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.6251260213852	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2713	0	-146	overlapStart	2.0033	11.7983622288141	5.87846	NA	NA	NA	2.7011	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4801808	4803600	AN0035	.	-	1792	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2026	0	131	insideOverlapStart	4.34922	42.0001238935907	17.89021	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1887	0	216	insideOverlapStart	2.66072	21.966453937774	15.21642	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1545	0	143	insideOverlapStart	3.44343	33.7774981639424	10.89046	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2714	0	162	overlapStart	2.66474	23.4887142332773	16.89639	NA	NA	NA	1.5989	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4806822	4808957	AN0034	.	+	2135	Putative glycerone kinase with a predicted role in glycerol metabolism; transcript upregulated by growth in glycerol	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2027	-694	-1456	upstream	7.12557	37.555276618243	42.45737	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1889	-759	-880	upstream	2.23017	22.8978665137166	11.79849	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1547	-810	-901	upstream	2.30235	23.1741428287348	4.54668	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2715	-750	-1484	upstream	4.28461	28.9446293121694	52.74522	NA	NA	NA	4.1927	FALSE	15
ChrVIII_A_nidulans_FGSC_A4	4812355	4813941	AN0031	.	-	1586	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2028	-24	-147	upstream	3.26613	21.5445673465729	7.80805	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.26432000875473	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.3830100359917	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2716	0	-121	overlapStart	2.74802	16.4798006790813	13.91986	NA	NA	NA	3.064	FALSE	09
ChrVIII_A_nidulans_FGSC_A4	4814161	4815730	AN0030	.	-	1569	Has domain(s) with predicted hydrolase activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2029	-4782	-4874	upstream	3.32905	27.0052542928922	9.10675	pseudo_overlapEnd	3.26613	7.80805	FALSE	NA	NA	NA	NA	NA	5.13818999528885	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.87121601200104	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2717	-576	-719	upstream	2.43066	19.3859999744516	12.27263	NA	NA	NA	1.5713	FALSE	09
ChrVIII_A_nidulans_FGSC_A4	4837518	4838574	AN0022	.	-	1056	Putative alpha-1,4-galactosidase	FALSE	TRUE	SM_cluster_01	FALSE	NA	NA	NA	NA	NA	1.03709001624584	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	3.23121004104614	NA	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1548	-1130	-1169	upstream	3.7782	33.3567448625198	10.34778	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	3.20976001191139	NA	NA	NA	NA	0.5346	FALSE	02
ChrVIII_A_nidulans_FGSC_A4	4846513	4848316	AN0018	.	-	1803	Possible pseudogene	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	5.42931001234055	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.45761004161835	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.15318999290466	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2720	-400	-557	pseudo_upstream	2.5083	15.4461315305609	10.18312	NA	NA	NA	1.0514	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4849024	4849885	AN0017	.	+	861	Has domain(s) with predicted copper ion binding activity and role in copper ion homeostasis	FALSE	TRUE	SM_cluster_01	FALSE	NA	NA	NA	NA	NA	6.64175998449326	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.4880600233078	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.76066602039337	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2720	-6	-151	upstream	2.5083	15.4461315305609	10.18312	NA	NA	NA	1.54	FALSE	01
ChrVIII_A_nidulans_FGSC_A4	4894569	4896034	AN0011	.	-	1465	Possible pseudogene	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2030	-722	-886	upstream	5.02432	30.967313021504	21.04702	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1890	-641	-905	upstream	4.89537	31.1552605141619	53.05911	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1549	-772	-902	upstream	3.42697	19.4775384564862	8.75132	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2721	-678	-909	upstream	3.8754	25.3586873669846	33.02013	NA	NA	NA	0.7057	FALSE	15
ChrVII_A_nidulans_FGSC_A4	43607	45328	AN9047	.	-	1721	Has domain(s) with predicted DNA binding, RNA polymerase II transcription factor activity, sequence-specific DNA binding, zinc ion binding activity and role in regulation of transcription, DNA-templated, transcription, DNA-templated	TRUE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2032	0	-1	overlapStart	2.16735	18.2868312687069	3.65957	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	10.5157699775696	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.2262199382782	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.09921598434448	NA	NA	NA	NA	3.0683	FALSE	08
ChrVII_A_nidulans_FGSC_A4	46802	48498	AN9046	.	+	1696	Predicted DDE1 transposon-related ORF	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2033	-100	-186	upstream	3.57027	17.9378667195638	8.46916	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.33399001026154	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.86581605577469	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.63956791687012	NA	NA	NA	NA	0.9315	FALSE	08
ChrVII_A_nidulans_FGSC_A4	99385	102813	AN9025	.	-	3428	Has domain(s) with predicted DNA binding, RNA polymerase II transcription factor activity, sequence-specific DNA binding, nucleic acid binding, zinc ion binding activity	TRUE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2037	0	-126	overlapStart	8.35261	56.1532532333952	71.07698	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1893	0	-77	overlapStart	2.83857	30.6005145903916	29.55894	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1552	0	-36	overlapStart	4.15579	36.8648458964638	16.45472	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2725	0	-105	overlapStart	3.9933	39.7683671467467	67.38759	NA	NA	NA	3.1522	FALSE	15
ChrVII_A_nidulans_FGSC_A4	107205	108229	AN9024	.	-	1024	Has domain(s) with predicted ATP binding, protein kinase activity and role in protein phosphorylation	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	10.2640400438309	NA	overlapEnd	7.68759	58.74405	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1896	0	512	inside	1.76746	13.3357250356674	4.07267	overlapEnd	4.19735	56.6975	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1555	0	598	inside	2.64808	26.9038666977279	5.05866	overlapEnd	4.89027	23.26658	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2728	0	1360	includeFeature	5.13139	42.212296401425	85.9128	NA	NA	NA	6.6969	FALSE	07
ChrVII_A_nidulans_FGSC_A4	116037	116487	AN9020	.	+	450	Protein of unknown function	FALSE	FALSE	NA	FALSE	NA	NA	NA	NA	NA	10.0297700414658	NA	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1897	-124	-162	upstream	1.65453	12.4457078066217	3.61691	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	13.1092180204391	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2729	-3	-151	upstream	2.01665	14.3435520451864	7.18951	NA	NA	NA	2.4642	FALSE	05
ChrVII_A_nidulans_FGSC_A4	119629	120597	AN9018	.	+	968	Protein of unknown function	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2040	0	-110	overlapStart	6.50208	38.2683965073535	36.31532	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1898	0	-108	overlapStart	4.04496	30.6729157791051	47.53692	NA	NA	NA	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_1556	0	-102	overlapStart	3.8059	32.2000663768318	13.32687	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2730	0	-105	overlapStart	4.94536	34.516273678187	73.16582	NA	NA	NA	21.2425	TRUE	15
ChrVII_A_nidulans_FGSC_A4	120619	122865	AN9017	.	-	2246	Has domain(s) with predicted nucleic acid binding activity	FALSE	FALSE	NA	TRUE	An_kdmB_20h_HA_1_withCtrl_peak_2041	0	-145	overlapStart	3.54198	26.4208012880423	10.55259	NA	NA	NA	TRUE	An_sntB_20h_HA_1_withCtrl_peak_1899	0	-82	overlapStart	2.38846	18.8184504831831	12.02631	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.23087201213837	NA	NA	NA	NA	TRUE	An_rpdA_20h_HA_1_withCtrl_peak_2731	0	-81	overlapStart	3.14827	24.1377367112695	23.78178	NA	NA	NA	5.9245	FALSE	13
