chr	start	end	gene	score	strand	length	DESCRIPTION	is_TF	is_SM_gene	SM_cluster	An_untagged_20h_polII_1	is_expressed.An_untagged_20h_polII_1	An_untagged_48h_polII_1	is_expressed.An_untagged_48h_polII_1	An_kdmB_del_20h_polII_1	is_expressed.An_kdmB_del_20h_polII_1	An_kdmB_del_48h_polII_1	is_expressed.An_kdmB_del_48h_polII_1	untagged_48h_vs_untagged_20h_polII	kdmB_del_48h_vs_kdmB_del_20h_polII	kdmB_del_20h_vs_untagged_20h_polII	kdmB_del_48h_vs_untagged_48h_polII	hasPeak.An_ecoA_20h_HA_1	peakId.An_ecoA_20h_HA_1	peakDist.An_ecoA_20h_HA_1	summitDist.An_ecoA_20h_HA_1	peakType.An_ecoA_20h_HA_1	enrichment.An_ecoA_20h_HA_1	peakCoverage.An_ecoA_20h_HA_1	pval.An_ecoA_20h_HA_1	tesPeakType.An_ecoA_20h_HA_1	tesEnrichment.An_ecoA_20h_HA_1	tesPval.An_ecoA_20h_HA_1	hasPeak.An_ecoA_48h_HA_1	peakId.An_ecoA_48h_HA_1	peakDist.An_ecoA_48h_HA_1	summitDist.An_ecoA_48h_HA_1	peakType.An_ecoA_48h_HA_1	enrichment.An_ecoA_48h_HA_1	peakCoverage.An_ecoA_48h_HA_1	pval.An_ecoA_48h_HA_1	tesPeakType.An_ecoA_48h_HA_1	tesEnrichment.An_ecoA_48h_HA_1	tesPval.An_ecoA_48h_HA_1	group
ChrI_A_nidulans_FGSC_A4	1802816	1806671	AN10760	.	-	3855	Has domain(s) with predicted zinc ion binding activity	FALSE	FALSE	NA	7.755	FALSE	11.1653	FALSE	8.7071	FALSE	9.5365	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_978	-198	-346	upstream	2.59784	25.0213926292141	5.82838	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1202	-143	-307	upstream	2.61742	20.4949840497059	10.94803	NA	NA	NA	4
ChrI_A_nidulans_FGSC_A4	1807146	1808803	AN12159	.	+	1657	Ortholog of A. fumigatus Af293 : Afu2g10870, A. niger CBS 513.88 : An02g02720, A. oryzae RIB40 : AO090011000543, Neosartorya fischeri NRRL 181 : NFIA_086190 and Aspergillus wentii : Aspwe1_0044183	FALSE	FALSE	NA	2.8903	FALSE	2.7366	FALSE	2.9329	FALSE	2.4991	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_978	-32	-129	upstream	2.59784	25.0213926292141	5.82838	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1202	-20	-168	upstream	2.61742	20.4949840497059	10.94803	NA	NA	NA	4
ChrI_A_nidulans_FGSC_A4	1809023	1810887	AN12158	.	+	1864	Ortholog of A. fumigatus Af293 : Afu2g10880, A. niger CBS 513.88 : An02g02730, A. oryzae RIB40 : AO090011000542, Neosartorya fischeri NRRL 181 : NFIA_086200 and Aspergillus wentii : Aspwe1_0044185	FALSE	FALSE	NA	1.968	FALSE	2.9163	FALSE	2.4741	FALSE	1.9408	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	5.26336600542068	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.35130000495911	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1811211	1813641	AN5920	.	-	2430	Ortholog of A. fumigatus Af293 : Afu2g10890, A. niger CBS 513.88 : An02g02740, A. oryzae RIB40 : AO090011000541, Aspergillus wentii : Aspwe1_0118139 and Aspergillus sydowii : Aspsy1_0057823	FALSE	FALSE	NA	3.9957	FALSE	5.0714	FALSE	3.7179	FALSE	4.3962	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	9.90642195796967	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.9602799949646	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1813973	1816180	AN5919	.	+	2207	Ortholog(s) have phospholipase activity	FALSE	FALSE	NA	2.9636	FALSE	7.807	FALSE	4.5544	FALSE	7.5035	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.3384999656677	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.98978007030487	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1815927	1817971	AN5918	.	-	2044	Putative catalase with a predicted role in gluconic acid and gluconate metabolism	FALSE	FALSE	NA	2.3841	FALSE	6.8708	FALSE	1.8984	FALSE	1.2375	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_979	-145	-224	upstream	3.77097	28.8691648122214	9.80565	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1203	-205	-278	upstream	2.56815	15.4373692313051	8.69339	NA	NA	NA	4
ChrI_A_nidulans_FGSC_A4	1820085	1822445	AN5917	.	+	2360	Ortholog(s) have alpha-glucoside:proton symporter activity, maltose:proton symporter activity, trehalose transmembrane transporter activity and role in disaccharide catabolic process, maltose transport, trehalose transport	FALSE	FALSE	NA	2.5243	FALSE	11.6094	FALSE	2.7983	FALSE	3.7132	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	9.18914404678345	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1204	0	145	insideOverlapStart	1.7917	12.5928958314576	3.64365	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1822337	1823631	AN5916	.	-	1294	Mitochondrial enoyl-CoA hydratase, involved in fatty acid beta-oxidation; required for growth on short-chain fatty acids and for catabolism of isoleucine and valine; transcription is induced by fatty acids	FALSE	FALSE	NA	1.6928	FALSE	9.3545	FALSE	2.2395	FALSE	3.0641	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	13.7837160434723	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.26595005226135	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1823835	1825485	AN5915	.	+	1650	Integral membrane protein; retrieval receptor for ER resident proteins; early Golgi marker in studies of cisternal maturation	FALSE	FALSE	NA	7.9573	FALSE	8.0181	FALSE	7.85	FALSE	5.8895	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	14.5066980581284	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.86298000621796	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1825549	1828459	AN5914	.	-	2910	Has domain(s) with predicted methyltransferase activity	FALSE	FALSE	NA	2.0884	FALSE	3.0576	FALSE	2.0415	FALSE	1.8282	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	4.68013205552101	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	2.79305996274948	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1830176	1832324	AN5913	.	-	2148	Putative alcohol dehydrogenase; upregulated under hypoxic growth conditions	FALSE	FALSE	NA	1.3158	FALSE	2.0521	FALSE	3.3549	FALSE	2.8563	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.81875803756714	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.82748010635376	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1832725	1833688	AN5912	.	-	963	Predicted ADP ribosylation factor GTPase	FALSE	FALSE	NA	2.8356	FALSE	4.8308	FALSE	6.1332	FALSE	6.5621	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.73462399339676	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.22760000801086	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1834074	1836723	AN5911	.	+	2649	Ortholog(s) have role in ATP-dependent chromatin remodeling, positive regulation of cellular response to phosphate starvation, regulation of nucleosome density and Ino80 complex localization	FALSE	FALSE	NA	3.2031	FALSE	5.7726	FALSE	4.1824	FALSE	3.751	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.0561519565582	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.57039008426666	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1836926	1839154	AN5910	.	+	2228	Ortholog(s) have RNA polymerase II C-terminal domain phosphoserine binding, chromatin binding, transcription factor activity and RNA polymerase II core promoter sequence-specific DNA binding, more	FALSE	FALSE	NA	3.2982	FALSE	4.3357	FALSE	4.0709	FALSE	2.9404	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.18846600008011	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	12.2135900726318	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1839331	1841405	AN5909	.	+	2074	Dihydroorotate dehydrogenase, catalyzes the fourth step in pyrimidine biosynthesis	FALSE	FALSE	NA	11.6441	FALSE	6.3328	FALSE	7.4929	FALSE	17.5249	TRUE	0	1.12513658657718	0	1.33702965874511	FALSE	NA	NA	NA	NA	NA	8.31072806167603	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1205	0	1653	inside	2.05961	13.3525183635907	5.79913	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1841422	1842587	AN5908	.	-	1165	Putative triose-phosphate isomerase with a predicted role in glycolysis	FALSE	FALSE	NA	42.5386	TRUE	9.5711	FALSE	29.8102	TRUE	94.7247	TRUE	-2.04216951040665	1.63548318623863	-0.49888697041637	3.17876572622891	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_980	-551	-671	upstream	2.79484	27.6183368315811	7.35583	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1207	-574	-786	upstream	2.25097	19.3799375908397	8.05003	overlapEnd	2.53931	9.54703	4
ChrI_A_nidulans_FGSC_A4	1844203	1845222	AN5907	.	+	1019	Putative ribose-5-phosphate isomerase; intracellular, menadione stress-induced protein	FALSE	FALSE	NA	175.3575	TRUE	32.1773	TRUE	110.725	TRUE	266.0893	TRUE	-2.41023454262673	1.25737013585955	-0.658550886192718	3.00905379229356	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_981	-124	-484	upstream	3.33846	19.743403225753	8.91662	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.76917000865936	NA	NA	NA	NA	3
ChrI_A_nidulans_FGSC_A4	1845319	1847138	AN5906	.	+	1819	Has domain(s) with predicted ubiquitin-protein transferase activity, role in protein ubiquitination and ubiquitin ligase complex localization	FALSE	FALSE	NA	11.7981	FALSE	8.6936	FALSE	6.7791	FALSE	15.7614	TRUE	0	1.10746749759551	0	0.790038198535745	FALSE	NA	NA	NA	NA	NA	15.2881459636688	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.88171001529694	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1848639	1850692	AN5905	.	+	2053	Has domain(s) with predicted oxidoreductase activity and role in carotenoid biosynthetic process, chlorophyll biosynthetic process, oxidation-reduction process, photosynthesis	FALSE	FALSE	NA	0.9367	FALSE	2.4046	FALSE	1.7086	FALSE	3.4839	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.82768796920776	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1208	0	582	inside	4.21579	26.984737081695	26.4727	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1851744	1852555	AN5904	.	+	811	Putative beta-ketoacyl-[acyl-carrier-protein] synthase with a predicted role in cytosolic fatty acid formation	FALSE	FALSE	NA	11.9823	FALSE	8.7838	FALSE	10.0793	FALSE	9.2114	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	9.08789797306061	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.77202004432678	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1852434	1854434	AN5903	.	-	2000	Has domain(s) with predicted phosphoric diester hydrolase activity, role in DNA repair and nucleus localization	FALSE	FALSE	NA	3.3386	FALSE	3.4567	FALSE	3.473	FALSE	3.8368	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	8.11679202127457	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.56025992298126	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1854786	1856710	AN5902	.	-	1924	Ortholog(s) have dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity, role in protein N-linked glycosylation and endoplasmic reticulum membrane localization	FALSE	FALSE	NA	2.6266	FALSE	2.3415	FALSE	3.4427	FALSE	3.158	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	5.19919601345062	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.67938997268677	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1856824	1857836	AN5901	.	+	1012	Ortholog(s) have role in DNA-dependent DNA replication, double-strand break repair via break-induced replication and CMG complex, GINS complex, replication fork protection complex localization	FALSE	FALSE	NA	3.304	FALSE	5.4387	FALSE	3.0441	FALSE	2.2572	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.21983796882629	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.11594000911713	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1857955	1859254	AN5900	.	-	1299	Ortholog of A. fumigatus Af293 : Afu2g11100, A. niger CBS 513.88 : An02g03000, A. oryzae RIB40 : AO090026000554, Aspergillus wentii : Aspwe1_0071487 and Aspergillus sydowii : Aspsy1_0151794	FALSE	FALSE	NA	11.9671	FALSE	13.1514	TRUE	8.0702	FALSE	10.285	FALSE	0.126088918998006	0	0	-0.326538367611913	FALSE	NA	NA	NA	NA	NA	12.9438019609451	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.34898997688293	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1859468	1863461	AN5899	.	-	3993	Putative condensin	FALSE	FALSE	NA	3.9687	FALSE	4.0564	FALSE	4.5081	FALSE	3.528	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.3770019378662	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.72668997859955	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1864826	1867494	AN5898	.	-	2668	Has domain(s) with predicted role in regulation of transcription, DNA-templated and nucleus localization	FALSE	FALSE	NA	4.8555	FALSE	5.0458	FALSE	4.0803	FALSE	4.1648	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	14.7548221225739	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1209	0	-118	overlapStart	1.94325	14.4998328055292	4.62975	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1868008	1868932	AN5897	.	+	924	Ortholog(s) have structural constituent of ribosome activity and mitochondrial large ribosomal subunit localization	FALSE	FALSE	NA	7.5711	FALSE	6.4503	FALSE	6.6129	FALSE	4.8988	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	15.4022261896133	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1209	-226	-396	pseudo_upstream	1.94325	14.4998328055292	4.62975	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1869065	1869655	AN5896	.	-	590	Ortholog of Aspergillus versicolor : Aspve1_0129849 and Aspergillus sydowii : Aspsy1_0089251	FALSE	FALSE	NA	2.0411	FALSE	4.5225	FALSE	3.7097	FALSE	4.2612	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	8.65439399147034	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.14484999847412	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1870328	1872719	AN5895	.	+	2391	Putative Rab GDP-dissociation inhibitor; ortholog of S. cerevisiae Gdi1p	FALSE	FALSE	NA	11.6414	FALSE	7.592	FALSE	8.2531	FALSE	7.8821	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	9.53280997562408	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.96248998737335	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1874485	1875349	AN11972	.	-	864	Protein of unknown function	FALSE	FALSE	NA	2.6873	FALSE	2.6915	FALSE	3.1062	FALSE	3.5295	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	4.79563797020912	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.81503998756409	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1876230	1878001	AN5894	.	+	1771	Ortholog(s) have RNA polymerase II C-terminal domain phosphoserine binding, chromatin binding, transcription factor activity, RNA polymerase II transcription factor binding and transcription factor activity, more	FALSE	FALSE	NA	7.6182	FALSE	7.0257	FALSE	5.9061	FALSE	4.4704	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	7.48792597436905	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.49235997390747	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1878216	1881495	AN5893	.	-	3279	RGS (regulator of G-protein signaling) family member; negative regulator of G-protein signaling promoting conidiophore development; required for light-dependent activation of brlA transcription	FALSE	FALSE	NA	4.7011	FALSE	46.7387	TRUE	8.4154	FALSE	6.9295	FALSE	3.06584706773474	0	0	-2.5898574763004	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_982	-322	-513	upstream	2.39851	24.5537863779876	4.60584	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1210	-230	-439	upstream	3.42728	28.05274768395	23.24143	NA	NA	NA	4
ChrI_A_nidulans_FGSC_A4	1891139	1893704	AN5892	.	-	2565	Ortholog(s) have DNA replication origin binding activity and role in DNA replication initiation, chromatin silencing at silent mating-type cassette, pre-replicative complex assembly involved in nuclear cell cycle DNA replication	FALSE	FALSE	NA	3.4331	FALSE	5.9169	FALSE	3.6401	FALSE	4.1353	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	12.4418499412537	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.52790999889374	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1893950	1898999	AN5891	.	-	5049	Ortholog of A. fumigatus Af293 : Afu2g11210, A. niger CBS 513.88 : An02g03210, A. oryzae RIB40 : AO090026000529, Neosartorya fischeri NRRL 181 : NFIA_086490 and Aspergillus clavatus NRRL 1 : ACLA_070170	FALSE	FALSE	NA	22.2707	TRUE	20.2892	TRUE	15.8171	TRUE	13.6752	FALSE	-0.12839287114692	-0.19654877847917	-0.468585665114927	-0.536741572447177	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_986	0	691	inside	2.31784	20.9000614368716	4.1063	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.74187996673584	NA	NA	NA	NA	3
ChrI_A_nidulans_FGSC_A4	1897587	1898098	AN11971	.	+	511	Protein of unknown function	FALSE	FALSE	NA	40.8877	TRUE	21.1872	TRUE	18.2391	TRUE	18.0666	TRUE	-0.916799057330553	-0.0129937099093018	-1.1224853580461	-0.218680010624844	FALSE	NA	NA	NA	NA	NA	8.63585593986511	NA	overlapEnd	2.31784	4.1063	FALSE	NA	NA	NA	NA	NA	5.67107994747162	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1899452	1901155	AN5890	.	-	1703	Has domain(s) with predicted role in transmembrane transport and membrane localization	FALSE	FALSE	NA	4.2428	FALSE	3.0415	FALSE	3.209	FALSE	2.4113	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	3.25698398470879	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.45626996040344	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1901232	1903041	AN5889	.	-	1809	Putative nuclear pore complex protein with homology to Saccharomyces cerevisiae Seh1p	FALSE	FALSE	NA	4.3307	FALSE	4.4758	FALSE	4.4614	FALSE	3.5395	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.30855397892	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1214	0	73	overlapStart	2.32035	21.2087467449888	9.1275	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1903254	1904848	AN5888	.	+	1594	Ortholog(s) have UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase activity and role in N-glycan processing, aerobic respiration, cellular response to drug, dolichyl diphosphate biosynthetic process	FALSE	FALSE	NA	1.6434	FALSE	3.4378	FALSE	3.2993	FALSE	1.9404	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	18.4438839759827	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1214	-14	-286	upstream	2.32035	21.2087467449888	9.1275	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1905234	1906389	AN5887	.	+	1155	Predicted GTPase activating protein	FALSE	FALSE	NA	1.3596	FALSE	2.3335	FALSE	1.8637	FALSE	1.1524	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	5.32183193731308	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	4.58311996412277	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1907178	1910068	AN5886	.	+	2890	Alpha-isopropylmalate isomerase with a predicted role in valine, leucine, and isoleucine metabolism; protein expressed at increased levels in a hapX mutant versus wild-type; transcript is induced by nitrate; protein induced by farnesol	FALSE	FALSE	NA	8.9087	FALSE	5.072	FALSE	4.4619	FALSE	2.3165	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_987	0	-179	overlapStart	3.32673	26.7803353708844	9.76348	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1215	-26	-166	upstream	2.77737	18.9500134887695	13.37043	NA	NA	NA	4
ChrI_A_nidulans_FGSC_A4	1910054	1918410	AN5885	.	-	8356	Catalytic subunit of alpha-1,3 glucan synthase complex; plays a minor role in alpha-1,3 glucan synthesis compared to AgsB; locus contains the conserved upstream open reading frame (uORF) AN5885-uORF	FALSE	FALSE	NA	1.447	FALSE	2.1191	FALSE	1.8751	FALSE	4.7561	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	4.13825200080872	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1216	-909	-1068	upstream	2.17066	13.9551389217377	5.59565	NA	NA	NA	2
ChrI_A_nidulans_FGSC_A4	1920923	1921461	AN11492	.	-	538	Protein of unknown function	FALSE	FALSE	NA	1.0187	FALSE	3.3523	FALSE	2.3914	FALSE	4.0215	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	2.38997597908974	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	3.67569999647141	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1922333	1923373	AN5884	.	-	1040	Orotate phosphoribosyltransferase (OPRTase) that catalyzes the fifth step in pyrimidine biosynthesis	FALSE	FALSE	NA	2.681	FALSE	4.1137	FALSE	2.5884	FALSE	2.143	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	15.2268278865814	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	6.43454004478455	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1923511	1926781	AN5883	.	+	3270	Putative methylenetetrahydrofolate reductase (NADPH) with predicted role in one-carbon metabolism; mutation causes methionine auxotrophy and decreased mycelial pigment production; expression induced by homocysteine and decreased by farnesol	FALSE	FALSE	NA	6.7254	FALSE	7.3085	FALSE	4.9705	FALSE	5.0064	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	10.6850178432465	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.75083007621765	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1926834	1929747	AN5882	.	-	2913	Ortholog of A. fumigatus Af293 : Afu2g11310, A. niger CBS 513.88 : An02g03280, A. oryzae RIB40 : AO090026000519, Aspergillus wentii : Aspwe1_0117728 and Aspergillus sydowii : Aspsy1_0089235	FALSE	FALSE	NA	2.8758	FALSE	3.3506	FALSE	3.4697	FALSE	2.9838	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.12324396598339	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	5.49466999721527	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1930457	1931829	AN5881	.	-	1372	Ortholog(s) have role in chromatin silencing at centromere, chromatin silencing at rDNA, chromatin silencing at subtelomere, chromosome attachment to the nuclear envelope and nuclear CENP-A containing chromatin localization	FALSE	FALSE	NA	5.4681	FALSE	4.6978	FALSE	3.9159	FALSE	3.9971	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	5.80239398050308	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	8.02813007831574	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1932088	1933138	AN5880	.	+	1050	Ortholog(s) have role in cellular metal ion homeostasis, cellular response to starvation, filamentous growth of a population of unicellular organisms in response to biotic stimulus and pathogenesis, more	FALSE	FALSE	NA	4.1311	FALSE	7.6629	FALSE	5.9735	FALSE	11.5117	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	6.76779594659805	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	7.57029007053375	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1933103	1934316	AN5879	.	-	1213	Ortholog(s) have role in intracellular sterol transport and fungal-type vacuole lumen localization	FALSE	FALSE	NA	13.0034	FALSE	12.9595	TRUE	11.6334	FALSE	19.6791	TRUE	-0.00452988526429854	0.710930436930335	0	0.566926129588209	FALSE	NA	NA	NA	NA	NA	10.2743299231529	NA	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	9.86657004070282	NA	NA	NA	NA	1
ChrI_A_nidulans_FGSC_A4	1934668	1936268	AN5878	.	-	1600	Has domain(s) with predicted catalytic activity, transferase activity, transferring acyl groups other than amino-acyl groups activity and role in metabolic process	FALSE	FALSE	NA	2.2234	FALSE	6.3366	FALSE	2.4874	FALSE	2.8532	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_988	-204	-493	upstream	4.95176	30.7510416134921	19.35391	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1217	-155	-220	upstream	1.97754	15.4515424842265	5.2342	NA	NA	NA	4
ChrI_A_nidulans_FGSC_A4	1937115	1939432	AN5877	.	+	2317	Putative fatty acyl-CoA synthetase	FALSE	FALSE	NA	1.1141	FALSE	3.2508	FALSE	2.1809	FALSE	2.0619	FALSE	0	0	0	0	TRUE	An_ecoA_20h_HA_1_withCtrl_peak_988	-95	-354	upstream	4.95176	30.7510416134921	19.35391	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1217	-493	-627	pseudo_upstream	1.97754	15.4515424842265	5.2342	NA	NA	NA	4
ChrI_A_nidulans_FGSC_A4	1939676	1941484	AN5876	.	+	1808	Ortholog of A. nidulans FGSC A4 : AN2876, A. fumigatus Af293 : Afu2g11370, Afu3g11770, Aspergillus wentii : Aspwe1_0653753 and Aspergillus sydowii : Aspsy1_0146596, Aspsy1_1176317	FALSE	FALSE	NA	0.9244	FALSE	1.8944	FALSE	1.6485	FALSE	1.1558	FALSE	0	0	0	0	FALSE	NA	NA	NA	NA	NA	2.63382199382782	NA	NA	NA	NA	TRUE	An_ecoA_48h_HA_1_withCtrl_peak_1218	0	370	inside	2.50225	16.0233718277118	8.32838	NA	NA	NA	2
